0,55.8,0,55.8,0,55.8
0.0033045,55.3,0.0146472,55.7,0.148498,55.6
0.0034784,55.2,0.0149036,55.2,0.14854,55.4
0.003654,54.7,0.0149613,54.7,0.148652,55.2
0.0042396,54.6,0.0153185,54.6,0.148822,54.9
0.0042631,53.8,0.0153471,54.5,0.149066,54.2
0.0043029,53.7,0.0154306,54.3,0.149075,54.1
0.0043362,53.0,0.0156006,53.7,0.149714,53.8
0.0045102,52.9,0.0156777,53.7,0.149972,53.6
0.0048444,52.7,0.0158629,53.5,0.150047,53.1
0.0049014,52.5,0.0160629,53.4,0.150189,53.0
0.0051356,52.5,0.0162482,53.3,0.15027,52.8
0.0057137,51.9,0.0163672,52.9,0.150711,52.6
0.0061932,51.7,0.0163821,52.7,0.150911,52.4
0.0064626,51.5,0.0167126,52.6,0.150935,52.2
0.0071266,51.4,0.0167386,52.5,0.150946,51.8
0.0084106,51.1,0.0168279,52.3,0.151098,51.8
0.008571,50.6,0.016927,52.0,0.151311,51.7
0.0087132,50.2,0.0170837,51.9,0.151369,51.3
0.0088718,49.7,0.0172036,51.8,0.151889,50.4
0.0089997,48.9,0.0174042,51.8,0.152177,49.5
0.0090055,48.4,0.0185157,51.7,0.153215,49.4
0.0097687,48.2,0.0186856,51.6,0.153325,49.4
0.0098048,47.4,0.0188131,51.2,0.153806,49.3
0.0105256,47.2,0.0190058,51.2,0.153956,49.2
0.0107609,46.4,0.0190406,51.1,0.153965,49.1
0.0111479,46.3,0.0191709,50.7,0.154423,48.3
0.0131935,46.3,0.0196353,50.1,0.155039,48.1
0.0145945,45.7,0.0201269,49.8,0.155128,48.0
0.0148902,45.6,0.020236,49.7,0.155677,47.9
0.0152345,45.5,0.0203409,49.4,0.156431,47.8
0.0153202,45.3,0.0204377,48.6,0.15688,47.4
0.0156533,45.1,0.0212342,47.8,0.157438,47.3
0.0157568,44.3,0.0214072,47.6,0.15864,47.0
0.0159303,43.9,0.0216044,47.2,0.159102,46.3
0.019067,43.6,0.0224874,47.1,0.159241,46.2
0.0192584,43.4,0.0228873,46.9,0.15962,45.8
0.0199132,42.5,0.0229443,46.9,0.16047,45.3
0.0199465,42.0,0.0229463,46.8,0.160556,45.1
0.0204033,42.0,0.0234674,46.3,0.161255,45.0
0.0204917,41.3,0.0247603,46.1,0.161341,44.9
0.0206398,41.1,0.0248069,45.1,0.161441,44.8
0.0210286,40.6,0.0251885,44.8,0.162008,44.7
0.0218046,40.5,0.0252004,44.6,0.163713,44.5
0.0227719,39.8,0.0255529,44.5,0.163976,43.9
0.022914,39.7,0.0256147,43.2,0.164613,43.8
0.0238889,39.6,0.0256615,42.9,0.165229,42.9
0.0239504,39.5,0.0258708,42.4,0.165493,42.6
0.0244769,38.7,0.0261672,42.3,0.167016,42.6
0.0257472,38.3,0.0265897,41.1,0.167076,41.9
0.0263685,38.2,0.0277627,40.7,0.167259,41.7
0.0275336,37.7,0.0281267,40.2,0.16759,41.6
0.0282005,37.6,0.0295473,39.9,0.167753,41.5
0.0295008,37.3,0.0316662,39.2,0.168701,40.7
0.0318366,36.6,0.0317112,38.3,0.168792,40.3
0.0329786,36.0,0.0321168,38.3,0.169832,39.6
0.0345005,35.9,0.0327812,38.2,0.169867,39.5
0.0346942,35.9,0.032942,37.5,0.170094,39.1
0.0358605,35.7,0.0330804,37.2,0.170748,39.0
0.036015,35.3,0.0332796,36.2,0.170937,38.8
0.0378289,35.2,0.0334116,34.4,0.17206,38.6
0.0383686,34.9,0.0337158,34.3,0.174044,38.5
0.0384914,34.7,0.0339262,34.1,0.175158,38.3
0.0386282,34.6,0.0345383,33.7,0.175665,38.3
0.0390309,34.5,0.0349999,33.6,0.177671,37.9
0.0394263,34.4,0.0359406,32.8,0.178041,37.7
0.040844,33.7,0.0359874,32.1,0.180079,37.7
0.0415484,33.5,0.0367203,31.9,0.180231,37.5
0.0418437,33.3,0.03749,31.6,0.180726,37.4
0.0422698,33.1,0.0396946,31.5,0.181034,36.5
0.0426183,33.0,0.0402544,31.4,0.181368,36.5
0.0428216,32.3,0.0409461,30.8,0.181868,36.0
0.0443166,32.1,0.0418377,30.7,0.181909,35.7
0.0443736,32.0,0.0441215,30.6,0.182336,35.6
0.0498253,31.5,0.0450143,30.5,0.183692,35.2
0.0542763,31.3,0.04585,30.4,0.184625,35.1
0.0551982,30.5,0.0469667,30.2,0.185253,34.4
0.0577785,30.3,0.0470257,30.1,0.186364,34.3
0.0638125,30.1,0.0472574,30.0,0.186396,34.1
0.0658058,30.0,0.0490133,29.9,0.186425,34.0
0.066274,29.8,0.0493389,29.5,0.187967,33.4
0.068401,29.8,0.0496283,29.1,0.188956,32.7
0.0687584,29.5,0.0497766,29.1,0.189019,32.6
0.0692268,29.4,0.0503079,28.9,0.190787,32.5
0.0698905,29.3,0.0522218,28.5,0.190874,32.2
0.0717981,28.5,0.052793,28.3,0.19165,32.1
0.0722578,28.1,0.0584095,28.2,0.192996,31.4
0.0731536,28.0,0.0585844,27.9,0.193257,31.3
0.0739629,27.9,0.0587572,27.9,0.194198,31.0
0.0748536,27.0,0.0590803,27.8,0.194488,30.8
0.075978,26.9,0.0598163,27.0,0.19451,30.6
0.0761022,26.2,0.0617489,26.9,0.195141,29.8
0.0870886,25.5,0.0633742,26.1,0.197919,29.7
0.0917507,25.0,0.0653163,25.7,0.198009,29.0
0.0924684,24.9,0.0665628,25.6,0.198485,28.8
0.0927198,24.1,0.0675813,25.5,0.210102,28.3
0.0979686,23.8,0.0686884,25.3,0.211342,28.2
0.100127,23.1,0.0689813,25.1,0.211481,27.9
0.100839,23.0,0.0698387,24.6,0.211525,27.7
0.105063,22.9,0.0703194,24.4,0.215202,27.5
0.105603,22.7,0.0717419,24.3,0.216905,27.1
0.106564,22.4,0.0733168,24.2,0.217028,27.0
0.108286,22.2,0.0815223,24.2,0.2263,26.8
0.110042,22.0,0.085663,23.6,0.232791,26.7
0.110633,21.9,0.0887571,23.6,0.237882,26.6
0.11686,21.8,0.0904036,23.3,0.240647,26.5
0.116869,21.4,0.0970168,23.1,0.240747,26.3
0.120638,20.9,0.0988157,23.0,0.240769,26.2
0.123652,20.8,0.0990529,22.1,0.24303,25.8
0.1331,19.9,0.1009,21.8,0.243566,25.5
0.136904,19.5,0.103466,21.4,0.245091,24.8
0.147892,19.2,0.112686,21.3,0.248888,24.7
0.14971,19.1,0.113094,21.2,0.248957,24.5
0.155504,18.7,0.122084,21.2,0.254967,24.4
0.158179,18.0,0.122253,21.1,0.257779,24.1
0.165585,17.9,0.12319,21.0,0.259012,23.5
0.166933,17.7,0.124722,20.6,0.260107,23.3
0.167576,17.5,0.135268,19.7,0.261276,22.4
0.17247,17.4,0.141893,19.6,0.261592,22.3
0.176353,16.5,0.143065,19.2,0.268954,21.8
0.181278,16.3,0.14565,19.1,0.271502,21.8
0.190392,16.1,0.147049,18.7,0.273389,21.7
0.201404,16.0,0.149755,18.5,0.274788,20.7
0.20271,15.9,0.151998,18.3,0.274976,20.6
0.219481,15.8,0.157567,18.2,0.279367,20.6
0.219843,15.7,0.158628,17.5,0.27993,19.9
0.222901,15.6,0.161414,17.5,0.280741,19.9
0.223036,15.1,0.164501,17.4,0.284955,19.0
0.232545,14.9,0.172883,17.3,0.289897,18.9
0.235301,14.8,0.188404,17.2,0.291543,18.8
0.236588,14.7,0.190183,17.0,0.292175,18.2
0.253883,14.5,0.191266,16.9,0.295218,18.1
0.256532,13.8,0.195809,16.4,0.303642,17.8
0.25744,13.8,0.196557,16.3,0.305626,17.7
0.267684,13.7,0.199603,16.2,0.312534,17.3
0.268614,13.6,0.207277,15.6,0.319484,17.2
0.271525,13.5,0.211084,15.6,0.324457,17.0
0.271633,13.4,0.213451,15.0,0.325022,16.9
0.315805,13.3,0.230689,14.7,0.344739,16.3
0.3213,13.2,0.238889,14.6,0.350113,16.2
0.334584,12.9,0.248361,14.4,0.355092,15.6
0.353383,12.6,0.255012,14.2,0.359435,15.3
0.366208,12.5,0.260965,14.1,0.424851,15.0
0.367857,12.4,0.26336,13.4,0.441797,14.7
0.525125,12.0,0.26555,13.3,0.455085,14.4
0.544851,11.8,0.289249,13.2,0.471885,14.4
0.551092,11.6,0.344983,13.0,0.473876,13.9
0.635502,11.3,0.351626,12.8,0.48826,13.2
0.638251,11.3,0.362535,12.2,0.490028,12.7
0.640618,11.2,0.371573,12.1,0.507981,12.2
0.64363,10.5,0.372683,12.0,0.525853,11.4
0.644614,10.4,0.383441,11.7,0.541363,11.3
0.684454,10.1,0.408047,11.6,0.545387,11.1
0.706586,10.0,0.43332,11.4,0.598978,10.9
0.817255,9.9,0.439339,11.3,0.654453,10.8
0.906952,9.8,0.457302,11.3,0.688555,10.7
0.922068,9.7,0.523847,11.2,0.746424,10.6
0.982389,9.2,0.527816,10.9,0.761996,10.5
1.08172,8.5,0.539777,10.8,0.806686,10.4
1.12018,8.4,0.557334,10.7,0.823868,10.3
360,2.8,0.558559,10.7,0.925547,10.2
,,0.689586,10.3,0.946261,10.1
,,0.699086,9.7,0.972173,10.1
,,0.743403,9.5,0.977232,10.0
,,0.754213,9.4,1.06071,9.3
,,0.795653,9.3,1.07525,8.9
,,0.970297,9.2,1.09792,8.4
,,1.0449,8.9,1.12599,8.3
,,1.05622,8.5,1.15351,7.7
,,1.06138,8.3,1.2545,7.2
,,1.10266,8.2,1.26765,7.1
,,1.20857,7.7,1.42848,6.5
,,1.70267,7.7,1.62742,6.4
,,1.9899,7.6,1.65512,6.3
,,2.6867,7.1,1.68652,6.2
,,2.71625,7.1,1.78764,5.8
,,3.49626,7.0,1.80352,5.8
,,3.53134,6.9,1.86527,5.7
,,3.59241,6.8,1.92627,5.6
,,3.7559,6.7,2.17328,5.5
,,4.04877,6.6,2.78532,5.4
,,4.07925,6.4,2.89216,5.3
,,4.10536,6.4,3.30626,5.0
,,4.15855,5.9,3.8375,4.9
,,4.18016,5.8,4.02106,4.7
,,4.3346,5.8,4.04131,4.4
,,4.36283,5.7,4.10413,4.3
,,4.45756,5.6,4.46743,4.1
,,5.83927,4.8,6.85668,3.8
,,5.9492,4.7,10.3156,3.7
,,7.08796,4.5,12.9888,3.6
,,7.23433,4.3,16.6285,3.4
,,11.0353,4.2,16.9897,3.4
,,26.6222,4.0,17.5863,3.3
,,26.6987,3.7,17.6164,3.1
,,84.211,3.5,17.9183,3.0
,,107.607,3.4,18.1834,2.5
,,108.472,3.3,18.5139,2.4
,,108.63,3.2,360,2.8
,,108.721,2.9,,
,,108.811,2.8,,
,,360,2.8,,
